TID,name
3606,canned vegetables 
3606,breakfast food 
3606,sauces gravy pkle
3606,confectionary
3606,frozen foods 
3606,razor blades 
3606,pet foods 
3606,laundry needs 
3606,party snack foods 
3606,tissues paper prd 
3606,wrapping
3606,soft drinks 
3606,deodorants soap
3606,haircare
3606,dental needs 
3606,cough cold pain
3606,cheese
3606,milk cream
3606,margarine
3606,small goods 
3606,dairy foods 
3606,beef
3606,poultry
3606,fruit
3606,vegetables
3606,stationary
3606,trim lamb 
3606,750ml white nz 
3607,baking needs 
3607,juice sat cord ms
3607,biscuits
3607,canned fruit 
3607,canned vegetables 
3607,breakfast food 
3607,sauces gravy pkle
3607,confectionary
3607,frozen foods 
3607,laundry needs 
3607,deodorants soap
3607,haircare
3607,milk cream
3607,cold meats
3607,margarine
3607,small goods 
3607,poultry
3607,veal
3608,bread and cake 
3608,baking needs 
3608,juice sat cord ms
3608,biscuits
3608,canned vegetables 
3608,breakfast food 
3608,cleaners polishers
3608,sauces gravy pkle
3608,confectionary
3608,frozen foods 
3608,pet foods 
3608,laundry needs 
3608,party snack foods 
3608,tissues paper prd 
3608,wrapping
3608,soft drinks 
3608,mens toiletries 
3608,haircare
3608,dental needs 
3608,milk cream
3608,margarine
3608,beef
3608,lamb
3608,fruit
3608,vegetables
3608,stationary
3608,prepared meals 
3608,bake off products 
3608,small goods2 
3608,casks red wine 
3609,bread and cake 
3609,tea
3609,biscuits
3609,canned fish meat 
3609,breakfast food 
3609,sauces gravy pkle
3609,confectionary
3609,frozen foods 
3609,pet foods 
3609,laundry needs 
3609,tissues paper prd 
3609,soft drinks 
3609,haircare
3609,cough cold pain
3609,cheese
3609,milk cream
3609,dairy foods 
3609,poultry
3609,fruit
3609,potatoes
3609,kitchen
3609,pantyhose
3610,baking needs 
3610,juice sat cord ms
3610,biscuits
3610,breakfast food 
3610,frozen foods 
3610,fuels garden aids 
3610,pet foods 
3610,party snack foods 
3610,tissues paper prd 
3610,soft drinks 
3610,mens toiletries 
3610,cheese
3610,margarine
3610,dairy foods 
3610,beef
3610,poultry
3610,fruit
3610,vegetables
3610,stationary
3610,prepared meals 
3611,baby needs 
3611,bread and cake 
3611,juice sat cord ms
3611,biscuits
3611,sauces gravy pkle
3611,jams spreads
3611,pkt canned soup 
3611,cheese
3611,margarine
3611,beef
3612,bread and cake 
3612,juice sat cord ms
3612,biscuits
3612,canned fruit 
3612,breakfast food 
3612,coffee
3612,sauces gravy pkle
3612,confectionary
3612,frozen foods 
3612,jams spreads
3612,pet foods 
3612,laundry needs 
3612,tissues paper prd 
3612,wrapping
3612,soft drinks 
3612,health beauty misc 
3612,haircare
3612,sanitary pads 
3612,beef
3612,fruit
3612,potatoes
3612,vegetables
3612,electrical
3612,bake off products 
3612,casks white wine 
3613,baby needs 
3613,coffee
3613,deod disinfectant
3613,frozen foods 
3613,laundry needs 
3613,soft drinks 
3613,haircare
3613,lotions creams
3613,milk cream
3613,margarine
3613,lamb
3613,fruit
3613,small goods2 
3614,juice sat cord ms
3614,sauces gravy pkle
3614,soft drinks 
3614,produce misc 
3614,fruit
3614,750ml white nz 
3614,750ml red imp 
3615,bread and cake 
3615,baking needs 
3615,juice sat cord ms
3615,canned fish meat 
3615,breakfast food 
3615,frozen foods 
3615,jams spreads
3615,party snack foods 
3615,soft drinks 
3615,milk cream
3615,fruit
3615,stationary
3615,preserving needs 
3616,bread and cake 
3616,baking needs 
3616,juice sat cord ms
3616,canned fish meat 
3616,canned fruit 
3616,coffee
3616,sauces gravy pkle
3616,puddings deserts
3616,frozen foods 
3616,spices
3616,laundry needs 
3616,party snack foods 
3616,tissues paper prd 
3616,soft drinks 
3616,cold meats
3616,margarine
3616,poultry
3616,prepared meals 
3616,cooking oils 
3617,juice sat cord ms
3617,casks white wine 
3617,casks red wine 
3618,bread and cake 
3618,baking needs 
3618,juice sat cord ms
3618,biscuits
3618,canned fish meat 
3618,canned fruit 
3618,canned vegetables 
3618,breakfast food 
3618,cleaners polishers
3618,coffee
3618,sauces gravy pkle
3618,puddings deserts
3618,frozen foods 
3618,jams spreads
3618,insecticides
3618,laundry needs 
3618,party snack foods 
3618,tissues paper prd 
3618,wrapping
3618,soft drinks 
3618,beverages hot 
3618,mens toiletries 
3618,haircare
3618,dental needs 
3618,cheese
3618,deli gourmet 
3618,margarine
3618,pet food 
3618,fruit
3618,vegetables
3618,prepared meals 
3618,preserving needs 
3619,bread and cake 
3619,baking needs 
3619,tea
3619,biscuits
3619,canned vegetables 
3619,coffee
3619,sauces gravy pkle
3619,jams spreads
3619,pet foods 
3619,tissues paper prd 
3619,milk cream
3619,margarine
3619,beef
3619,veal
3619,fruit
3619,potatoes
3619,vegetables
3619,prepared meals 
3619,condiments
3619,bake off products 
3619,small goods2 
3620,baking needs 
3620,juice sat cord ms
3620,sauces gravy pkle
3620,confectionary
3620,frozen foods 
3620,jams spreads
3620,laundry needs 
3620,party snack foods 
3620,tissues paper prd 
3620,pkt canned soup 
3620,soft drinks 
3620,deodorants soap
3620,medicines
3620,cheese
3620,milk cream
3620,margarine
3620,lamb
3620,potatoes
3620,vegetables
3620,condiments
3620,imported cheese 
3621,bread and cake 
3621,baking needs 
3621,juice sat cord ms
3621,biscuits
3621,canned fruit 
3621,canned vegetables 
3621,breakfast food 
3621,cleaners polishers
3621,coffee
3621,sauces gravy pkle
3621,tissues paper prd 
3621,pkt canned soup 
3621,soft drinks 
3621,haircare
3621,dental needs 
3621,lotions creams
3621,cheese
3621,milk cream
3621,vegetables
3621,condiments
3621,cooking oils 
3622,bread and cake 
3622,baking needs 
3622,tea
3622,biscuits
3622,canned vegetables 
3622,cleaners polishers
3622,coffee
3622,frozen foods 
3622,tissues paper prd 
3622,soft drinks 
3622,sanitary pads 
3622,cheese
3622,milk cream
3622,margarine
3622,small goods 
3622,veal
3622,vegetables
3623,bread and cake 
3623,baking needs 
3623,canned fish meat 
3623,canned fruit 
3623,canned vegetables 
3623,breakfast food 
3623,puddings deserts
3623,jams spreads
3623,pet foods 
3623,deodorants soap
3623,dental needs 
3623,sanitary pads 
3623,milk cream
3623,margarine
3623,beef
3623,vegetables
3623,prepared meals 
3623,small goods2 
3624,bread and cake 
3624,baking needs 
3624,biscuits
3624,canned vegetables 
3624,sauces gravy pkle
3624,puddings deserts
3624,frozen foods 
3624,party snack foods 
3624,pkt canned soup 
3624,soft drinks 
3624,cough cold pain
3624,cheese
3624,cold meats
3624,dairy foods 
3624,fruit
3624,vegetables
3624,750ml white imp 
3624,750ml red imp 
3625,baby needs 
3625,biscuits
3625,breakfast food 
3625,wrapping
3625,deodorants soap
3625,milk cream
3625,pet food 
3625,poultry
3625,electrical
3626,baby needs 
3626,bread and cake 
3626,biscuits
3626,canned fruit 
3626,sauces gravy pkle
3626,frozen foods 
3626,razor blades 
3626,jams spreads
3626,pet foods 
3626,laundry needs 
3626,dental needs 
3626,lotions creams
3626,cheese
3626,margarine
3626,small goods 
3626,beef
3626,vegetables
3626,stationary
3626,small goods2 
3627,baking needs 
3627,biscuits
3627,canned vegetables 
3627,coffee
3627,confectionary
3627,party snack foods 
3627,wrapping
3627,pkt canned soup 
3627,soft drinks 
3627,deodorants soap
3627,margarine
3627,delicatessen misc 
3627,potatoes
3627,vegetables
3627,prepared meals 
3627,condiments
3627,small goods2 
3628,canned fruit 
3628,confectionary
3628,puddings deserts
3628,party snack foods 
3628,dairy foods 
3628,lamb
3628,fruit
3628,vegetables
3629,baby needs 
3629,bread and cake 
3629,baking needs 
3629,juice sat cord ms
3629,tea
3629,biscuits
3629,canned fish meat 
3629,canned vegetables 
3629,cigs tobacco pkts 
3629,cleaners polishers
3629,coffee
3629,sauces gravy pkle
3629,confectionary
3629,dishcloths scour
3629,frozen foods 
3629,jams spreads
3629,laundry needs 
3629,party snack foods 
3629,tissues paper prd 
3629,wrapping
3629,pkt canned soup 
3629,soft drinks 
3629,deodorants soap
3629,dental needs 
3629,cough cold pain
3629,cheese
3629,margarine
3629,small goods 
3629,beef
3629,lamb
3629,poultry
3629,fruit
3629,vegetables
3629,electrical
3629,prepared meals 
3629,small goods2 
3629,750ml white nz 
3629,750ml red imp 
3629,port and sherry 
3630,bread and cake 
3630,biscuits
3630,canned fish meat 
3630,cigs tobacco pkts 
3630,sauces gravy pkle
3630,dishcloths scour
3630,laundry needs 
3630,tissues paper prd 
3630,soft drinks 
3630,deodorants soap
3630,haircare
3630,dental needs 
3630,milk cream
3631,bread and cake 
3631,baking needs 
3631,juice sat cord ms
3631,breakfast food 
3631,cleaners polishers
3631,pet foods 
3631,party snack foods 
3631,tissues paper prd 
3631,wrapping
3631,deodorants soap
3631,cheese
3631,milk cream
3631,fruit
3631,vegetables
3631,prepared meals 
3631,casks white wine 
3632,baking needs 
3632,juice sat cord ms
3632,breakfast food 
3632,cleaners polishers
3632,coffee
3632,sauces gravy pkle
3632,dishcloths scour
3632,frozen foods 
3632,party snack foods 
3632,tissues paper prd 
3632,wrapping
3632,deodorants soap
3632,dental needs 
3632,cheese
3632,milk cream
3632,margarine
3632,dairy foods 
3632,fruit
3632,vegetables
3632,prepared meals 
3633,baking needs 
3633,juice sat cord ms
3633,biscuits
3633,canned vegetables 
3633,breakfast food 
3633,cleaners polishers
3633,coffee
3633,sauces gravy pkle
3633,puddings deserts
3633,frozen foods 
3633,jams spreads
3633,insecticides
3633,party snack foods 
3633,wrapping
3633,deodorants soap
3633,haircare
3633,cheese
3633,margarine
3633,vegetables
3633,prepared meals 
3634,bread and cake 
3634,baking needs 
3634,canned vegetables 
3634,breakfast food 
3634,cleaners polishers
3634,coffee
3634,sauces gravy pkle
3634,frozen foods 
3634,pet foods 
3634,laundry needs 
3634,party snack foods 
3634,tissues paper prd 
3634,pkt canned soup 
3634,milk cream
3634,margarine
3634,beef
3634,pet food 
3634,pork
3634,fruit
3634,potatoes
3634,vegetables
3634,prepared meals 
3634,cooking oils 
3634,small goods2 
3635,bread and cake 
3635,baking needs 
3635,biscuits
3635,canned vegetables 
3635,breakfast food 
3635,coffee
3635,puddings deserts
3635,jams spreads
3635,health food other 
3635,cheese
3635,milk cream
3635,margarine
3635,fruit
3635,vegetables
3635,prepared meals 
3636,bread and cake 
3636,baking needs 
3636,juice sat cord ms
3636,biscuits
3636,canned fruit 
3636,canned vegetables 
3636,confectionary
3636,puddings deserts
3636,frozen foods 
3636,party snack foods 
3636,soft drinks 
3636,deodorants soap
3636,meat misc 
3636,milk cream
3636,margarine
3636,fruit
3636,prepared meals 
3636,bake off products 
3637,bread and cake 
3637,baking needs 
3637,juice sat cord ms
3637,tea
3637,canned fish meat 
3637,canned vegetables 
3637,breakfast food 
3637,cleaners polishers
3637,coffee
3637,sauces gravy pkle
3637,confectionary
3637,deod disinfectant
3637,insecticides
3637,laundry needs 
3637,tissues paper prd 
3637,pkt canned soup 
3637,soft drinks 
3637,haircare
3637,cheese
3637,margarine
3637,small goods 
3637,dairy foods 
3637,fruit
3637,vegetables
3637,kitchen
3637,condiments
3637,cooking oils 
3638,bread and cake 
3638,baking needs 
3638,juice sat cord ms
3638,biscuits
3638,canned fish meat 
3638,breakfast food 
3638,puddings deserts
3638,dishcloths scour
3638,jams spreads
3638,insecticides
3638,party snack foods 
3638,tissues paper prd 
3638,deli gourmet 
3638,fruit
3638,vegetables
3638,stationary
3638,prepared meals 
3639,baby needs 
3639,bread and cake 
3639,baking needs 
3639,biscuits
3639,canned fish meat 
3639,canned fruit 
3639,cleaners polishers
3639,sauces gravy pkle
3639,frozen foods 
3639,pet foods 
3639,party snack foods 
3639,soft drinks 
3639,deodorants soap
3639,dental needs 
3639,cheese
3639,dairy foods 
3639,pet food 
3639,fruit
3639,prepared meals 
3640,bread and cake 
3640,baking needs 
3640,biscuits
3640,canned fish meat 
3640,canned vegetables 
3640,breakfast food 
3640,confectionary
3640,frozen foods 
3640,spices
3640,jams spreads
3640,pet foods 
3640,soft drinks 
3640,milk cream
3640,cold meats
3640,margarine
3640,small goods 
3640,dairy foods 
3640,beef
3640,lamb
3640,fruit
3640,vegetables
3640,prepared meals 
3640,bake off products 
3640,small goods2 
3641,bread and cake 
3641,biscuits
3641,cleaners polishers
3641,sauces gravy pkle
3641,tissues paper prd 
3641,deodorants soap
3641,cheese
3641,deli gourmet 
3641,beef
3641,fruit
3641,potatoes
3641,vegetables
3641,stationary
3642,bread and cake 
3642,baking needs 
3642,juice sat cord ms
3642,biscuits
3642,canned fruit 
3642,canned vegetables 
3642,cleaners polishers
3642,sauces gravy pkle
3642,frozen foods 
3642,pet foods 
3642,laundry needs 
3642,party snack foods 
3642,tissues paper prd 
3642,soft drinks 
3642,sanitary pads 
3642,cough cold pain
3642,cheese
3642,milk cream
3642,margarine
3642,dairy foods 
3642,produce misc 
3642,fruit
3642,brushware
3642,prepared meals 
3642,750ml white nz 
3643,baking needs 
3643,juice sat cord ms
3643,canned vegetables 
3643,breakfast food 
3643,cleaners polishers
3643,confectionary
3643,puddings deserts
3643,dishcloths scour
3643,frozen foods 
3643,pet foods 
3643,milk cream
3643,lamb
3643,fruit
3643,vegetables
3643,electrical
3643,kitchen
3644,bread and cake 
3644,baking needs 
3644,biscuits
3644,canned fruit 
3644,party snack foods 
3644,cheese
3644,margarine
3644,dairy foods 
3644,veal
3644,fruit
3644,vegetables
3644,variety misc 
3644,imported cheese 
3644,sparkling nz 
3645,baking needs 
3645,juice sat cord ms
3645,tea
3645,biscuits
3645,coffee
3645,confectionary
3645,jams spreads
3645,pet foods 
3645,party snack foods 
3645,tissues paper prd 
3645,wrapping
3645,haircare
3645,dental needs 
3645,cheese
3645,beef
3645,hogget
3645,pet food 
3645,vegetables
3645,stationary
3645,offal
3645,sparkling nz 
3646,bread and cake 
3646,baking needs 
3646,frozen foods 
3646,spices
3646,jams spreads
3646,soft drinks 
3646,medicines
3646,haircare
3646,sanitary pads 
3646,beef
3646,pet food 
3646,fruit
3646,vegetables
3646,condiments
3646,casks white wine 
3646,non host support 
3647,juice sat cord ms
3647,soft drinks 
3647,variety misc 
3647,kitchen
3647,casks white wine 
3648,bread and cake 
3648,baking needs 
3648,tea
3648,canned fruit 
3648,canned vegetables 
3648,breakfast food 
3648,milk cream
3648,margarine
3648,small goods 
3648,vegetables
3648,preserving needs 
3648,condiments
3649,bread and cake 
3649,baking needs 
3649,juice sat cord ms
3649,biscuits
3649,canned fruit 
3649,cigs tobacco pkts 
3649,coffee
3649,sauces gravy pkle
3649,puddings deserts
3649,frozen foods 
3649,laundry needs 
3649,party snack foods 
3649,tissues paper prd 
3649,health food other 
3649,haircare
3649,cheese
3649,milk cream
3649,margarine
3649,small goods 
3649,dairy foods 
3649,beef
3649,fruit
3649,potatoes
3649,vegetables
3649,stationary
3649,prepared meals 
3649,small goods2 
3650,baking needs 
3650,juice sat cord ms
3650,biscuits
3650,canned vegetables 
3650,breakfast food 
3650,cleaners polishers
3650,puddings deserts
3650,frozen foods 
3650,party snack foods 
3650,tissues paper prd 
3650,wrapping
3650,soft drinks 
3650,dental needs 
3650,milk cream
3650,potatoes
3650,small goods2 
3651,baking needs 
3651,biscuits
3651,canned fish meat 
3651,sauces gravy pkle
3651,confectionary
3651,pet foods 
3651,party snack foods 
3651,sanitary pads 
3651,cheese
3651,milk cream
3651,margarine
3651,small goods 
3651,beef
3651,prepared meals 
3651,non host support 
3652,bread and cake 
3652,canned vegetables 
3652,confectionary
3652,dishcloths scour
3652,frozen foods 
3652,jams spreads
3652,laundry needs 
3652,tissues paper prd 
3652,health food other 
3652,medicines
3652,dental needs 
3652,lotions creams
3652,cheese
3652,milk cream
3652,small goods 
3652,dairy foods 
3652,fruit
3652,potatoes
3652,vegetables
3652,electrical
3652,stationary
3652,prepared meals 
3653,bread and cake 
3653,baking needs 
3653,biscuits
3653,canned fish meat 
3653,canned vegetables 
3653,breakfast food 
3653,coffee
3653,frozen foods 
3653,wrapping
3653,deodorants soap
3653,cheese
3653,milk cream
3653,lamb
3653,vegetables
3653,prepared meals 
3653,cooking oils 
3654,bread and cake 
3654,baking needs 
3654,biscuits
3654,frozen foods 
3654,soft drinks 
3654,milk cream
3654,dairy foods 
3654,pork
3654,fruit
3654,vegetables
3654,750ml white nz 
3655,baking needs 
3655,juice sat cord ms
3655,canned vegetables 
3655,cigs tobacco pkts 
3655,confectionary
3655,frozen foods 
3655,party snack foods 
3655,soft drinks 
3655,haircare
3655,beef
3655,vegetables
3655,variety misc 
3656,tissues paper prd 
3656,wrapping
3656,cheese
3656,margarine
3656,fruit
3656,stationary
3656,prepared meals 
3656,bake off products 
3657,baby needs 
3657,bread and cake 
3657,baking needs 
3657,juice sat cord ms
3657,biscuits
3657,cleaners polishers
3657,confectionary
3657,frozen foods 
3657,laundry needs 
3657,party snack foods 
3657,tissues paper prd 
3657,wrapping
3657,health food other 
3657,milk cream
3657,margarine
3657,fruit
3657,vegetables
3658,juice sat cord ms
3658,canned fish meat 
3658,cigs tobacco pkts 
3658,party snack foods 
3658,cheese
3658,dairy foods 
3658,lamb
3658,vegetables
3658,bake off products 
3658,750ml white nz 
3659,baby needs 
3659,bread and cake 
3659,juice sat cord ms
3659,biscuits
3659,canned vegetables 
3659,breakfast food 
3659,sauces gravy pkle
3659,confectionary
3659,frozen foods 
3659,jams spreads
3659,laundry needs 
3659,tissues paper prd 
3659,soft drinks 
3659,beverages hot 
